ID,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_sigma,CAR_mean,CAR_tau,Con,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SmallKurtosis,Std
1135064013174,0.26139050000000097,0.9999999999363509,3.0,0.3736654804270463,0.0,164868.54548042704,0.0001,0.007168458781362007,0.272311052453309,0.3841600579310583,0.5212184211448371,0.6676415281654642,0.8288604164963201,0.17600009164998817,0.018781698385097547,0.029244621472217413,0.03235717301080581,0.0,-0.5013322505872664,-2.0767020488897803,-0.4911158816633302,0.0660638364146615,0.023217016101037536,0.009246519891571912,0.016860662341685352,0.0,1.1669356136519884,1.3618402067415012,2.8597931713502165,0.03351867338089845,0.010253328517665455,0.012607310168170672,0.014017023867632364,0.0,-0.12493546823310075,1.269887486876259,0.9862160847850548,-4.804981966307567e-06,135.6861631119329,16.486854548042704,0.008510664795140774,0.11217300000000208,0.2206405693950178,-0.1,0.020337611787787587,0.025951461652373057,0.3564939840394841,1.4577439371225617e-41,0.2418814528211042,0.42534784466503084,0.22297800000000123,0.11151669172370418,-0.2544431793826312,-0.7962399796954762,0.1403140925846336
1152032031728,0.201489500000001,1.0,3.0,0.5062761506276151,0.0,152746.96824267783,0.0001,0.0,0.353367994955137,0.6000088965410686,0.7420055420217685,0.8783607338076347,0.9439622577327897,0.15550359344066828,0.00574871963963089,0.020281422806430232,0.021524181700805133,0.0,-0.3800384051606953,1.4240865610188709,-0.4838651753393075,0.08765156972567267,0.02920140454094395,0.035788617731445954,0.02131809360225318,0.0,0.6531451199905061,1.714164188557755,1.542265514621477,0.046115940387441434,0.012737069862297562,0.007652868506455778,0.0089647070986381,0.0,0.8440603682838217,0.0821707234365765,1.445552114725482,1.0300016797910513e-05,172.0657601245761,15.274696824267783,0.009277076126519132,0.1301869999999976,0.14225941422594143,0.1,0.01932236379798518,0.02497014886853195,0.3302463912433497,7.502401647437401e-29,0.26350813297868736,0.6128942642024539,0.2821100000000012,0.15865101772544576,-0.18444313399710874,-1.5406512056000814,0.14170452524823227
1138044033205,0.2720349999999989,1.0,2.0,0.2734584450402145,0.0,169350.96627345844,0.0001,0.013477088948787063,0.1432487005198019,0.28690123950418567,0.4257816873250727,0.6195941623350792,0.8160335865653706,0.10886649526200429,0.019239362098064736,0.018362216455457964,0.008083835863462325,0.0,-0.2224506491088999,-1.4476567134660905,-0.22855760267240444,0.0906430818723847,0.022586055072154467,0.02678319899102528,0.00493926188952501,0.0,0.5864409907226059,-0.3571480425052002,0.24455645214428612,0.06552025542306038,0.005711774991691152,0.022202163378596814,0.012321676748840273,0.0,-0.602171800623005,-0.27518775055345696,-2.117760381369614,5.665843951095139e-06,289.34436077776985,16.935096627345846,0.009223187154012992,0.09186999999999657,0.4745308310991957,-0.1,0.033273954853092584,0.029616215997303845,0.18455919296149634,2.7888358249681207e-16,0.15079203382495324,1.449602798448694,0.21056899999999956,0.10621497661250132,0.8996551382867345,0.06542003507090977,0.15619556566530496
1107067014811,0.434330000000001,0.7100789320117041,1.0,0.33783783783783783,0.0,187308.02902702702,0.0001,0.0,0.13798912901347288,0.27168794845572064,0.38931840924075234,0.6040967845389171,0.7989335476882293,0.17568489911436422,0.037674139453372786,0.033758262990216024,0.02246896257984306,0.0,0.519982586489243,-0.48058695411964003,-1.776709838379627,0.07132299250568422,0.004214374828969051,0.017544415035114697,0.017589386144483538,0.0,-2.284433535239866,-1.8492512697354093,-2.0298452869653625,0.054955770501482815,0.02591450337565123,0.027320087940018344,0.005850578689462587,0.0,-1.6466884551694723,-1.2796348800342412,-1.9082032153290958,-3.8132816898154556e-05,910.3965761953413,18.730802902702703,0.011874504227728063,0.14792249999999818,0.45135135135135135,0.23333333333333334,0.03489663199563999,0.03875633683132291,0.6185564752653603,4.1889569293603846e-22,0.156896875212785,1.172525621407194,0.28234199999999987,0.10781586129571069,0.016848528832730622,-0.1992177121021137,0.22241899825688433
1001085049453,0.8897515000000027,0.7198368099752902,1.0,0.32677165354330706,3.355152791392321,711.3639861071653,0.027155615647396367,0.0,0.1697957967755907,0.3109564582679121,0.4447882686798338,0.5937471991292551,0.8113894446747821,0.37037890393576106,0.08189105663682429,0.07935509808067749,0.06200265706097274,0.0,0.9039289197481222,0.11393240080490896,-0.11911445899795292,0.16220250613676737,0.10741620302089358,0.05839236130944444,0.0644698829227324,0.0,0.6807196060229452,0.5024178983404612,-0.9211525080894533,0.15551983729696328,0.024727972201911176,0.04086604332401745,0.05876899470513803,0.0,1.4591473326174835,-0.4471772923691113,1.0830678076944178,-0.00010186363176226294,inf,19.317526992125988,0.024272380416257344,0.34740599999999944,0.32677165354330706,-0.23333333333333334,0.06289029504716463,0.08034202645832803,0.35367010057825743,4.5599280582190994e-15,0.1756241214751957,1.1815292162607591,0.692757499999999,0.15547980820440993,0.18567356096693732,-0.42271394070568524,0.46888236385420146
1101017021283,0.20924374999999973,1.0,3.0,0.30094043887147337,0.0,154027.2309717868,0.0001,0.0031545741324921135,0.18358653457392896,0.311510196315745,0.46675528049448173,0.591756271454285,0.8992101389722083,0.1671783792533953,0.017930832952344055,0.012376362445806947,0.015836210957403077,0.0,-1.7547602407355019,-1.0457943120366275,-0.07949668944506616,0.025787796273065385,0.00704075601585531,0.007463757894365013,0.007707435927254068,0.0,-0.8104422795245082,1.035229744271973,0.2391490156020083,0.023739706433819518,0.006676756406115289,0.003581828264804109,0.0024605609650840267,0.0,0.6451027409638583,0.3131930461146347,-0.3116242130630943,6.790175071154181e-07,37.599838876783856,15.402723097178681,0.00766654077744311,0.07843199999999939,0.3072100313479624,-0.23333333333333334,0.021400531065055326,0.024614331289342626,0.19292544044834573,2.295651649878047e-53,0.25069280209999006,0.24045388619856825,0.1752634999999998,0.1112724249980705,0.6956353097315161,-0.43343662582158027,0.1180856047081852
1126039067000,1.0238354999999988,1.0,2.0,0.09168443496801706,0.45347850003683354,9.78757743004871,1.7549840348980494,0.019271948608137045,0.025188627822246935,0.047766589207327466,0.07202167310610744,0.12878253931700812,0.423611062650564,0.32442360859470326,0.2686444356863548,0.19489313314764936,0.12771555132113566,0.0,-3.0849543146013563,-3.0916386914483525,-3.0862681556896874,0.237101310926509,0.047598560083467766,0.17313883600760022,0.03333433583755893,0.0,1.1303854969850673,0.7194285374775912,1.9483420448170687,0.16655307240952166,0.10397839957924941,0.02976224595884482,0.04919154768442771,0.0,0.5722621098357306,-0.27347277290019156,2.1079112796543424,5.7059618954762874e-05,620.4899561261199,17.177042130063967,0.027600609944346318,0.04402999999999935,0.8869936034115139,0.03333333333333333,0.1810942570090327,0.07570135521913084,0.5230662495444194,5.008581378556013e-18,0.2680832766628307,0.08623305411945695,0.09201600000000099,0.08509157844668482,3.7269755145857135,14.981297160252243,0.4740968398294992
1143031035373,0.42321299999999873,0.9999930300619496,2.0,0.27717391304347827,0.0,180519.6699456522,0.0001,0.0,0.10850773124477409,0.23357665215181692,0.35590487435551565,0.5348531345900943,0.7546778804904783,0.18499943929611726,0.0680639451641316,0.016766490052226753,0.03279469056808761,0.0,0.7183045094329309,1.313370534960813,-0.4595811322932323,0.07713990794274626,0.0043963998120803705,0.010995713578745547,0.00638594647829954,0.0,-0.0845260896316935,1.0134485369780464,-0.8533793910166192,0.06669431176530062,0.03414537645225207,0.018613072217145518,0.021310558029916084,0.0,2.0894968097366498,0.41205480267095107,-0.5630420036810899,9.650824729453341e-07,165.04445592031155,18.05196699456522,0.011882485178660316,0.13347950000000353,0.5027173913043478,0.16666666666666666,0.037701116871989696,0.04124547574311609,0.19977076870232346,7.102648635587999e-24,0.16209539939067022,1.2344033726033323,0.26390525000000054,0.16969667034958766,0.19044459143925907,0.156938324700588,0.21450223025858642
1143030015312,0.6804780000000026,0.999999999864857,1.0,0.272,0.0,194244.29314666666,0.0001,0.0,0.14304284183988364,0.24647598484939726,0.3687585004569123,0.5394722101604615,0.7152234676957216,0.22694420743681873,0.10856592382939378,0.07450521522060174,0.03744810497359281,0.0,-0.2075764719323312,0.2737805077941391,-0.820500268822118,0.10042364233229725,0.002364615154197918,0.022562011375298608,0.01972266824494485,0.0,-0.6428496765168678,-0.10540162792098051,-0.4820075445297026,0.08296140388795294,0.016947767243089162,0.013874923608389432,0.021943756991450257,0.0,0.8230732145766901,0.6368717804454559,1.8088895445606183,8.939533534616917e-06,320.6956991406489,19.424429314666668,0.017177285008298206,0.19549900000000164,0.616,-0.03333333333333333,0.0749467450786015,0.055720289449241935,0.636351729476092,1.6766383874056784e-14,0.1664814146333603,1.5265884400901197,0.39035599999999704,0.0621920149408115,0.5359783271682884,1.368337374337874,0.33365895846157195
1115072043953,0.4488399999999988,0.9999999999596378,1.0,0.2697947214076246,0.0,185726.40134897357,0.0001,0.0,0.15172865516030365,0.28768468249466483,0.40551143883531865,0.6072252383653443,0.8241376981876124,0.2307664156427785,0.07544208048648292,0.03569404404454959,0.03639019279511297,0.0,-1.91692896742588,-1.6123941470293794,-1.1702279798669382,0.06963321972401869,0.020861092015364943,0.0022418178551688235,0.0057066814331890175,0.0,1.2935702480785523,-0.013354210394331045,-0.0019927638794162705,0.05842580110444775,0.020022179626565335,0.014616440036566385,0.015807322210402815,0.0,1.1637249925096764,1.394485037008275,2.0150983278170465,-1.9184902949382912e-05,407.5231091146885,18.57264013489736,0.01357332532494262,0.149007000000001,0.6510263929618768,0.1,0.08272280651154022,0.039963521938783955,0.3570850724961174,7.80252134879193e-25,0.18517614300309168,1.2065964498558046,0.30001800000000145,0.07337062165450559,1.0866121917301552,3.775195607755648,0.25209248669404805
1129039054922,0.30080049999999936,1.0,2.0,0.13940520446096655,0.8296794366261925,155.32020507472012,0.09828176649039594,0.0018656716417910447,0.16671293530590192,0.30602312260603387,0.4927047826545323,0.6966089187194713,0.9031081983343268,0.2727656599385497,0.07119214341265646,0.029055435361294155,0.01881801215617753,0.0,-0.7743132805969644,-1.713974560577919,-1.30640844395704,0.05340465437396616,0.028170156799427824,0.012387528475936242,0.026169103194386627,0.0,-0.02725709220059913,0.6265862090253345,0.7833832329768933,0.04675573082044091,0.025651930683043337,0.016777764824289526,0.02257639589288393,0.0,-0.0721015391606662,1.6910590436897235,2.228724631280537,1.0320911689347916e-05,859.2217067641687,15.265144126394052,0.018646186852533105,0.10425600000000035,0.9944237918215614,-0.1,0.3256257195845186,0.037476175723321396,0.1434340057396209,2.8638576693616746e-46,0.1902110507847154,0.9979316078259326,0.2777570000000029,0.07034655815274007,9.56819787805098,158.6449549133339,0.2846367297115917
1104071049754,0.22329199999999716,1.0,3.0,0.453125,0.0,163540.58359375,0.0001,0.0,0.3533790216039818,0.5030186314889662,0.6617092788312036,0.796515581286912,0.9169888483058806,0.18321266630628746,0.033387784209123125,0.034408311253368636,0.016718110184739975,0.0,2.2414873479194517,0.4416661130406466,0.7810061457767621,0.03173701728810691,0.006222557261146727,0.0035260237761001578,0.005434549160982929,0.0,1.3796963980464976,0.7722923595125248,1.0948284912097324,0.02964823011337652,0.007339767382763409,0.006718685109811212,0.007308467368978972,0.0,0.09295399812914185,0.0296281636592004,-0.34011081419195455,1.06110198784941e-05,,16.354058359375,0.008878688297605415,0.13311449999999958,0.14322916666666666,0.16666666666666666,0.01724877216598408,0.02517123535220586,0.36678966719627637,1.9622422807723277e-66,0.26594191641787635,0.2788573711628494,0.2721817499999979,0.09646569675797123,-0.07292974772293989,-1.3774832308035496,0.14520258657373883
1121085045847,0.26858499999999985,1.0,3.0,0.16981132075471697,0.0,170038.21558962265,0.0001,0.02843601895734597,0.08010008996851434,0.1430693968649432,0.2661727049378849,0.41682670680646705,0.7178838368109565,0.12411144916133035,0.058943230774800306,0.05173530523726331,0.017523713036136195,0.0,-0.6867329184096124,-1.8897018359770066,-1.8382150068873195,0.06700578042402303,0.005630911644325807,0.05203492606530887,0.021333180209304855,0.0,0.027487224971775026,1.6378704548943768,2.288509860185397,0.03434104774976501,0.01832353976015364,0.00846072568229074,0.01143107216139064,0.0,-1.4498963368014672,-0.798066957179014,-1.921466808828026,9.895582568963415e-07,inf,17.003821558962265,0.008465070232402047,0.04811949999999854,0.7712264150943396,0.16666666666666666,0.03311056440199764,0.02725787651082628,0.27891727035570446,1.75747370544312e-31,0.3218097821855357,0.5658470949310266,0.12097224999999767,0.15439055022106854,0.9480945909547158,2.708182028055476,0.14393854371584763
1112080022716,0.4046264999999991,1.0,1.0,0.24102564102564103,0.0,184377.50805128203,0.0001,0.0,0.1281039505272708,0.2389561596237613,0.33827765024253714,0.482754826907855,0.7452354913609881,0.13838553504455484,0.06139834709967416,0.04294051813738648,0.03215457211122419,0.0,0.050847503888133305,-2.8914526766639184,-2.632832013454993,0.06817089085618301,0.009129098934414564,0.04377968506858046,0.012859851659199385,0.0,0.2506252120144325,0.11832160128573388,-0.22646151432922176,0.047353636722990054,0.024395038174130912,0.012756949894904125,0.008024035898112463,0.0,1.700746261920849,1.0825730533039235,2.6774706227681793,-2.8551667790143117e-05,1385.9247817917492,18.437750805128204,0.010553938831020395,0.09556000000000076,0.6564102564102564,0.03333333333333333,0.044039156364700724,0.03306202309404431,0.1714659843168037,7.374357300696244e-17,0.20605438335283444,1.2432347320225032,0.20369574999999784,0.10685697651243692,0.6474954031225785,2.0579103055459775,0.19459089417892012
1166026007790,0.5608949999999995,1.0,3.0,0.3258426966292135,0.08392711506965611,0.38725365106836396,40.11023948396851,0.011494252873563218,0.16559260271476706,0.4197540311560537,0.48343809784094166,0.5840730618566109,0.8886990981142415,0.4142034191162082,0.11370999816736682,0.0773839455965435,0.13006616428940757,0.0,-1.3274349450136986,-0.663821034365267,1.2842819202933595,0.22362064834704307,0.013493907106209391,0.09254629004143149,0.058162780326103565,0.0,-0.04935820321243661,-0.21751033639006387,-0.5741435610966846,0.13326519923558178,0.02727898028727107,0.01973244664358733,0.01028676710228255,0.0,-2.4295586489967547,-0.6787438683065233,-2.6956541319105423,-7.42038026122456e-05,75.30263560110868,15.532836685393256,0.023765126812048763,0.17233799999999988,0.2808988764044944,0.36666666666666664,0.05904049591993584,0.06991884076765867,1.0188234116370842,2.3533895261135366e-09,0.2950292547344845,0.3184293598140546,0.5505940000000002,0.19981072518242182,-0.8249942445261834,-0.644241318388167,0.3691398335792139
1129076044943,0.31586349999999896,0.999999999999998,3.0,0.39316239316239315,0.6045304329365849,97.42230978109988,0.1596768470026479,0.0,0.25742102729067956,0.38937540559211387,0.5393677298704191,0.6804858731831255,0.8339671618670108,0.2242919398756828,0.040946773754691586,0.02193798527308654,0.021844238579088276,0.0,1.6567748014612957,0.03610767884950561,1.212621995380061,0.05218586915365268,0.008256326815900487,0.0071718803899717765,0.005312318875708158,0.0,0.44017357353188025,-1.1285914810308013,0.9701869853009822,0.04969630617065702,0.009844952351578784,0.020243985878133686,0.005546976180386396,0.0,-2.1050262130208957,-2.4660363053592604,-2.333547036829736,-1.3489539073398522e-05,168.27469130923546,15.556087253561254,0.011760496229552055,0.15182500000000054,0.21652421652421652,-0.1,0.027424233692175965,0.03687112690949824,0.36934595873157083,2.863985634252885e-53,0.2657200006987799,0.5401676381833257,0.3094765000000024,0.2006876853502116,-0.06388482050528205,-1.0362908673163123,0.1829473054920899
